CASE NUMBER,CRIME TYPE,INCIDENT DATE,STATUS,STREET,CITY,STATE,Full Address,Latitude,Longitude
097J00179,AGGRAVATED ASSAULT,1-Oct-09,CAPTURED,4913 ROBERTON,BALTIMORE,MD,4913 ROBERTON BALTIMORE MD ,,
093I14400,ARMED ROBBERY,29-Sep-09,CAPTURED,817 PONTIAC,BALTIMORE,MD,817 PONTIAC BALTIMORE MD ,,
092I14370,OTHER,29-Sep-09,CAPTURED,3 NORHAM CT,BALTIMORE,MD,3 NORHAM CT BALTIMORE MD ,,
096I13856,ARMED ROBBERY,28-Sep-09,CAPTURED,1000 WATSON STREET,BALTIMORE,MD,1000 WATSON STREET BALTIMORE MD ,,
097I13836,ARMED ROBBERY,27-Sep-09,CAPTURED,3212 CARLISLE AVE,BALTIMORE,MD,3212 CARLISLE AVE BALTIMORE MD ,,
093I10064,HOMICIDE,20-Sep-09,CAPTURED,2308 ROBB STREET,BALTIMORE,MD,2308 ROBB STREET BALTIMORE MD ,,
094I09861,ARMED ROBBERY,19-Sep-09,CAPTURED,1754 MONTPELIER,BALTIMORE,MD,1754 MONTPELIER BALTIMORE MD ,,
096I9831,UNARMED ROBBERY,19-Sep-09,CAPTURED,3840 WILERN AVE,BALTIMORE,MD,3840 WILERN AVE BALTIMORE MD ,,
095I09672,UNARMED ROBBERY,19-Sep-09,CAPTURED,3026 KENYON AVE,BALTIMORE,MD,3026 KENYON AVE BALTIMORE MD ,,
095I08836,ARMED ROBBERY,17-Sep-09,CAPTURED,1300 W. 36TH STREET,BALTIMORE,MD,1300 W. 36TH STREET BALTIMORE MD ,,
094I08307,HOMICIDE,16-Sep-09,CAPTURED,427 AUGUSTA AVE,BALTIMORE,MD,427 AUGUSTA AVE BALTIMORE MD ,,
094I08307,OTHER,16-Sep-09,CAPTURED,427 AUGUSTA AVE,BALTIMORE,MD,427 AUGUSTA AVE BALTIMORE MD ,,
092I6465,UNARMED ROBBERY,13-Sep-09,CAPTURED,600 N AISQUITH,BALTIMORE,MD,600 N AISQUITH BALTIMORE MD ,,
099I06361,ARSON,13-Sep-09,CAPTURED,4001 W. NORTHERN PKWY,BALTIMORE,MD,4001 W. NORTHERN PKWY BALTIMORE MD ,,
099I6354,RAPE,13-Sep-09,CAPTURED,1208 JAMES ST,BALTIMORE,MD,1208 JAMES ST BALTIMORE MD ,,
099I5792,UNARMED ROBBERY,11-Sep-09,CAPTURED,1222 N. GILMORE,BALTIMORE,MD,1222 N. GILMORE BALTIMORE MD ,,
099I5282,UNARMED ROBBERY,10-Sep-09,CAPTURED,3503 WOODLAND AVE APT. D,BALTIMORE,MD,3503 WOODLAND AVE APT. D BALTIMORE MD ,,
094K09219,ARMED ROBBERY,9-Sep-09,CAPTURED,500 BOND,BALTIMORE,MD,500 BOND BALTIMORE MD ,,
092I4692,ARMED ROBBERY,9-Sep-09,CAPTURED,414 N. HIGHLAND AVE,BALTIMORE,MD,414 N. HIGHLAND AVE BALTIMORE MD ,,
099I2864,RAPE,6-Sep-09,CAPTURED,125 SCOTT ST,BALTIMORE,MD,125 SCOTT ST BALTIMORE MD ,,
094I0259,AGGRAVATED ASSAULT,5-Sep-09,CAPTURED,1246 DEANWOOD AVE,BALTIMORE,MD,1246 DEANWOOD AVE BALTIMORE MD ,,
097I02274,OTHER,5-Sep-09,CAPTURED,1129 SARGEANT ST (SD),BALTIMORE,MD,1129 SARGEANT ST (SD) BALTIMORE MD ,,
095I2238,ARMED ROBBERY,4-Sep-09,CAPTURED,3213 AVON ROAD,BALTIMORE,MD,3213 AVON ROAD BALTIMORE MD ,,
099I2152,AGGRAVATED ASSAULT,4-Sep-09,CAPTURED,510 PAYSON ST,BALTIMORE,MD,510 PAYSON ST BALTIMORE MD ,,
097H14454,ARMED ROBBERY,30-Aug-09,CAPTURED,4608 EUGENE AVE,BALTIMORE,MD,4608 EUGENE AVE BALTIMORE MD ,,
097H14110,OTHER,29-Aug-09,CAPTURED,2604 ULLMAN AVE,BALTIMORE,MD,2604 ULLMAN AVE BALTIMORE MD ,,
094H13921,UNARMED ROBBERY,28-Aug-09,CAPTURED,7505 STONECUTTER CT APT E,BALTIMORE,MD,7505 STONECUTTER CT APT E BALTIMORE MD ,,
094H13324,UNARMED ROBBERY,27-Aug-09,CAPTURED,903 PENNSYLVANIA AVE APT 2B,BALTIMORE,MD,903 PENNSYLVANIA AVE APT 2B BALTIMORE MD ,,
099H13064,ARMED ROBBERY,27-Aug-09,CAPTURED,5100 OAKLAWN AVE SWD,BALTIMORE,MD,5100 OAKLAWN AVE SWD BALTIMORE MD ,,
094H12338,ARMED ROBBERY,25-Aug-09,CAPTURED,5374 CARRIAGE COURT SWD,BALTIMORE,MD,5374 CARRIAGE COURT SWD BALTIMORE MD ,,
096H12028,OTHER,25-Aug-09,CAPTURED,2128 PARK AVE,BALTIMORE,MD,2128 PARK AVE BALTIMORE MD ,,
094H10801,ARMED ROBBERY,22-Aug-09,CAPTURED,3448 BELAIR ROAD,BALTIMORE,MD,3448 BELAIR ROAD BALTIMORE MD ,,
093H10364,HOMICIDE,21-Aug-09,CAPTURED,111 PARK AVE,BALTIMORE,MD,111 PARK AVE BALTIMORE MD ,,
092H7305,UNARMED ROBBERY,21-Aug-09,CAPTURED,224 S. HAVEN,BALTIMORE,MD,224 S. HAVEN BALTIMORE MD ,,
094J09533,ARMED ROBBERY,20-Aug-09,CAPTURED,5800 GLENNOR ROAD,BALTIMORE,MD,5800 GLENNOR ROAD BALTIMORE MD ,,
096H08194,BURGLARY,17-Aug-09,CAPTURED,3900 SPRINGDALE,BALTIMORE,MD,3900 SPRINGDALE BALTIMORE MD ,,
092H7822,UNARMED ROBBERY,16-Aug-09,CAPTURED,210 MASON ST.,BALTIMORE,MD,210 MASON ST. BALTIMORE MD ,,
097H07500,ARMED ROBBERY,16-Aug-09,CAPTURED,1200 WASHINGTON BLVD.,BALTIMORE,MD,1200 WASHINGTON BLVD. BALTIMORE MD ,,
099H6533,ARMED ROBBERY,14-Aug-09,CAPTURED,100 LONGCROSS,BALTIMORE,MD,100 LONGCROSS BALTIMORE MD ,,
092H06423,ARMED ROBBERY,13-Aug-09,CAPTURED,4524 ERDMAN AVENUE,BALTIMORE,MD,4524 ERDMAN AVENUE BALTIMORE MD ,,
096H05397,ARMED ROBBERY,12-Aug-09,CAPTURED,1218 WASHINGTON BLVD,BALTIMORE,MD,1218 WASHINGTON BLVD BALTIMORE MD ,,
096H5343,UNARMED ROBBERY,11-Aug-09,CAPTURED,3001 WOLCOTT AVENUE,BALTIMORE,MD,3001 WOLCOTT AVENUE BALTIMORE MD ,,
097H05159,OTHER,11-Aug-09,CAPTURED,11411 REISTERSTOWN RD,OWINGS MILLS,MD,11411 REISTERSTOWN RD OWINGS MILLS MD ,,
097H05159,UNARMED ROBBERY,11-Aug-09,CAPTURED,1012 CAREY ST.,BALTIMORE,MD,1012 CAREY ST. BALTIMORE MD ,,
092H3897,UNARMED ROBBERY,9-Aug-09,CAPTURED,6425 BUSHEY STREET,BALTIMORE,MD,6425 BUSHEY STREET BALTIMORE MD ,,
095H4001,ARMED ROBBERY,9-Aug-09,CAPTURED,907 ARGONNE DR,BALTIMORE,MD,907 ARGONNE DR BALTIMORE MD ,,
091H3526,ARMED ROBBERY,8-Aug-09,CAPTURED,2812 W. MULBERRY,BALTIMORE,MD,2812 W. MULBERRY BALTIMORE MD ,,
096H3446,ARMED ROBBERY,7-Aug-09,CAPTURED,4907 EDGEMERE CIRCLE,BALTIMORE,MD,4907 EDGEMERE CIRCLE BALTIMORE MD ,,
091H3131,UNARMED ROBBERY,7-Aug-09,CAPTURED,2700 RIGGS AVE,BALTIMORE,MD,2700 RIGGS AVE BALTIMORE MD ,,
099H02198,ARMED ROBBERY,5-Aug-09,CAPTURED,1654 WHITEHEAD CT,BALTIMORE,MD,1654 WHITEHEAD CT BALTIMORE MD ,,
098H02464,ARMED ROBBERY,4-Aug-09,CAPTURED,1810 SPENCE ST.,BALTIMORE,MD,1810 SPENCE ST. BALTIMORE MD ,,
092H01689,OTHER,4-Aug-09,CAPTURED,117 W. LANVALE ST,BALTIMORE,MD,117 W. LANVALE ST BALTIMORE MD ,,
092H01689,RAPE,4-Aug-09,CAPTURED,117 W. LANVALE,BALTIMORE,MD,117 W. LANVALE BALTIMORE MD ,,
095H1381,ARMED ROBBERY,3-Aug-09,CAPTURED,4400 PARK HEIGHTS AVENUE,BALTIMORE,MD,4400 PARK HEIGHTS AVENUE BALTIMORE MD ,,
095H1090,ARMED ROBBERY,3-Aug-09,CAPTURED,1600 MOUNTMOR CT,BALTIMORE,MD,1600 MOUNTMOR CT BALTIMORE MD ,,
096G16169,UNARMED ROBBERY,31-Jul-09,CAPTURED,2913 RIDGEHILL AVE,BALTIMORE,MD,2913 RIDGEHILL AVE BALTIMORE MD ,,
097G13848,UNARMED ROBBERY,27-Jul-09,CAPTURED,250 N MONROE,BALTIMORE,MD,250 N MONROE BALTIMORE MD ,,
091G12907,ARMED ROBBERY,25-Jul-09,CAPTURED,5301 YORK RD,BALTIMORE,MD,5301 YORK RD BALTIMORE MD ,,
096G12874,ARMED ROBBERY,25-Jul-09,CAPTURED,3911 FORDLEIGH APT. D,BALTIMORE,MD,3911 FORDLEIGH APT. D BALTIMORE MD ,,
093G12474,OTHER,24-Jul-09,CAPTURED,507 DOLPHIN ST.,BALTIMORE,MD,507 DOLPHIN ST. BALTIMORE MD ,,
092G12274,ARMED ROBBERY,23-Jul-09,CAPTURED,800 N.PATTERSON PARK AVE,BALTIMORE,MD,800 N.PATTERSON PARK AVE BALTIMORE MD ,,
098G10857,ARMED ROBBERY,21-Jul-09,CAPTURED,2900 RIGGS,BALTIMORE,MD,2900 RIGGS BALTIMORE MD ,,
093G10938,RAPE,21-Jul-09,CAPTURED,2103 SOUTHERN AVE,BALTIMORE,MD,2103 SOUTHERN AVE BALTIMORE MD ,,
091G10624,UNARMED ROBBERY,21-Jul-09,CAPTURED,800 WASH. BLVD,BALTIMORE,MD,800 WASH. BLVD BALTIMORE MD ,,
098G10595,ARMED ROBBERY,20-Jul-09,CAPTURED,2551 W. LOMBARD ST,BALTIMORE,MD,2551 W. LOMBARD ST BALTIMORE MD ,,
096G10029,AGGRAVATED ASSAULT,19-Jul-09,CAPTURED,2845 ROLLING ROAD,WINDSOR MILL,MD,2845 ROLLING ROAD WINDSOR MILL MD ,,
093G08628,ARMED ROBBERY,17-Jul-09,CAPTURED,430 E. 22ND STREET,BALTIMORE,MD,430 E. 22ND STREET BALTIMORE MD ,,
098G7738,ARMED ROBBERY,15-Jul-09,CAPTURED,3329 BRIGHTON ST,BALTIMORE,MD,3329 BRIGHTON ST BALTIMORE MD ,,
091G6785,UNARMED ROBBERY,13-Jul-09,CAPTURED,904 ARGYLE AVE,BALTIMORE,MD,904 ARGYLE AVE BALTIMORE MD ,,
093G05702,AGGRAVATED ASSAULT,11-Jul-09,CAPTURED,284 MASON COURT,BALTIMORE,MD,284 MASON COURT BALTIMORE MD ,,
095G4599,ARMED ROBBERY,9-Jul-09,CAPTURED,2715 UHLER AVE,BALTIMORE,MD,2715 UHLER AVE BALTIMORE MD ,,
093G4381,ARMED ROBBERY,9-Jul-09,CAPTURED,3400 PARK HEIGHTS,BALTIMORE,MD,3400 PARK HEIGHTS BALTIMORE MD ,,
096G02977,OTHER,6-Jul-09,CAPTURED,111 S. LOUDON ST,BALTIMORE,MD,111 S. LOUDON ST BALTIMORE MD ,,
094G2183,AGGRAVATED ASSAULT,5-Jul-09,CAPTURED,11 JOPPAWOOD CT,BALTIMORE,MD,11 JOPPAWOOD CT BALTIMORE MD ,,
098G00557,OTHER,1-Jul-09,CAPTURED,4210 FAIRFAX AVE APT 5,BALTIMORE,MD,4210 FAIRFAX AVE APT 5 BALTIMORE MD ,,
094F15190,RAPE,29-Jun-09,CAPTURED,1813 WALBROOK,BALTIMORE,MD,1813 WALBROOK BALTIMORE MD ,,
094F15190,RAPE,29-Jun-09,CAPTURED,200 E. STREET,BALTIMORE,MD,200 E. STREET BALTIMORE MD ,,
09H0114,HOMICIDE,29-Jun-09,CAPTURED,2840 SISSON ST.,BALTIMORE,MD,2840 SISSON ST. BALTIMORE MD ,,
094F14950,ARMED ROBBERY,28-Jun-09,CAPTURED,2405 BRIDGEHAMPTON APT D,BALTIMORE,MD,2405 BRIDGEHAMPTON APT D BALTIMORE MD ,,
097F14544,ARMED ROBBERY,27-Jun-09,CAPTURED,1410 PENNSYLVANIA. AVE,BALTIMORE,MD,1410 PENNSYLVANIA. AVE BALTIMORE MD ,,
095F14208,ARMED ROBBERY,27-Jun-09,CAPTURED,2300 GREENMOUNT AVE,BALTIMORE,MD,2300 GREENMOUNT AVE BALTIMORE MD ,,
099F14150,ARMED ROBBERY,27-Jun-09,CAPTURED,1213 OSTEND ST,BALTIMORE,MD,1213 OSTEND ST BALTIMORE MD ,,
092F13728,ARMED ROBBERY,26-Jun-09,CAPTURED,408 N. STREEPER ST,BALTIMORE,MD,408 N. STREEPER ST BALTIMORE MD ,,
095F12920,AGGRAVATED ASSAULT,24-Jun-09,CAPTURED,610 LANIOTAN ROAD,BALTIMORE,MD,610 LANIOTAN ROAD BALTIMORE MD ,,
091E12789,HOMICIDE,24-Jun-09,CAPTURED,3510 KESWICK AVE,BALTIMORE,MD,3510 KESWICK AVE BALTIMORE MD ,,
096F11827,ARMED ROBBERY,23-Jun-09,CAPTURED,5107 ARBUTUS AVE,BALTIMORE,MD,5107 ARBUTUS AVE BALTIMORE MD ,,
095F10265,AGGRAVATED ASSAULT,19-Jun-09,CAPTURED,3133 GREENMOUNT AVE,BALTIMORE,MD,3133 GREENMOUNT AVE BALTIMORE MD ,,
096F9736,UNARMED ROBBERY,19-Jun-09,CAPTURED,5400 PARK HEIGHTS,BALTIMORE,MD,5400 PARK HEIGHTS BALTIMORE MD ,,
094F7340,ARMED ROBBERY,15-Jun-09,CAPTURED,14 DOWLLING CIRCLE APT A3,BALTIMORE,MD,14 DOWLLING CIRCLE APT A3 BALTIMORE MD ,,
092F7685,UNARMED ROBBERY,15-Jun-09,CAPTURED,725 N. LAKEWOOD,BALTIMORE,MD,725 N. LAKEWOOD BALTIMORE MD ,,
093F7385,ARMED ROBBERY,14-Jun-09,CAPTURED,2300 MONUMENT AVE 1,BALTIMORE,MD,2300 MONUMENT AVE 1 BALTIMORE MD ,,
094F6756,ARMED ROBBERY,14-Jun-09,CAPTURED,1703 MONTPIELER,BALTIMORE,MD,1703 MONTPIELER BALTIMORE MD ,,
094F6908,ARMED ROBBERY,13-Jun-09,CAPTURED,3407 DUDLEY,BALTIMORE,MD,3407 DUDLEY BALTIMORE MD ,,
094F6890,UNARMED ROBBERY,13-Jun-09,CAPTURED,3321 DUDLEY AVE,BALTIMORE,MD,3321 DUDLEY AVE BALTIMORE MD ,,
094F6337,UNARMED ROBBERY,12-Jun-09,CAPTURED,3407 DUDLEY AVE,BALTIMORE,MD,3407 DUDLEY AVE BALTIMORE MD ,,
096F05587,AGGRAVATED ASSAULT,11-Jun-09,CAPTURED,119 CARVER ROAD,BALTIMORE,MD,119 CARVER ROAD BALTIMORE MD ,,
095F02943,OTHER,6-Jun-09,CAPTURED,1300 PENTRIDGE,BALTIMORE,MD,1300 PENTRIDGE BALTIMORE MD ,,
096F1743,UNARMED ROBBERY,4-Jun-09,CAPTURED,301 MCMECHEN ST,BALTIMORE,MD,301 MCMECHEN ST BALTIMORE MD ,,
092F1510,UNARMED ROBBERY,3-Jun-09,CAPTURED,2231 E. BIDDLE ST,BALTIMORE,MD,2231 E. BIDDLE ST BALTIMORE MD ,,
092F01397,HOMICIDE,3-Jun-09,CAPTURED,240 CHESTER,TURNERS STATION,MD,240 CHESTER TURNERS STATION MD ,,
095F00603,AGGRAVATED ASSAULT,2-Jun-09,CAPTURED,3907 BOTELER ROAD,BALTIMORE,MD,3907 BOTELER ROAD BALTIMORE MD ,,
091F00551,UNARMED ROBBERY,2-Jun-09,CAPTURED,2039 MADISON,BALTIMORE,MD,2039 MADISON BALTIMORE MD ,,
091E15307,ARMED ROBBERY,31-May-09,CAPTURED,16 S. SMALLWOOD ST,BALTIMORE,MD,16 S. SMALLWOOD ST BALTIMORE MD ,,
093E14527,ARMED ROBBERY,29-May-09,CAPTURED,3100 MCELDERY,BALTIMORE,MD,3100 MCELDERY BALTIMORE MD ,,
091E13763,OTHER,28-May-09,CAPTURED,2421 BARCLAY ST.,BALTIMORE,MD,2421 BARCLAY ST. BALTIMORE MD ,,
091E13763,OTHER,28-May-09,CAPTURED,110 BROOKBURY,BALTIMORE,MD,110 BROOKBURY BALTIMORE MD ,,
096E13764,ARMED ROBBERY,28-May-09,CAPTURED,6109 PARK HEIGHTS,BALTIMORE,MD,6109 PARK HEIGHTS BALTIMORE MD ,,
093E13323,HOMICIDE,27-May-09,CAPTURED,9414 OWING HEIGHTS CIRCLE,BALTIMORE,MD,9414 OWING HEIGHTS CIRCLE BALTIMORE MD ,,
092E12871,BURGLARY,26-May-09,CAPTURED,612 N GLOVER ST,BALTIMORE,MD,612 N GLOVER ST BALTIMORE MD ,,
095E12671,ARMED ROBBERY,25-May-09,CAPTURED,1809 N. PULASKI ST,BALTIMORE,MD,1809 N. PULASKI ST BALTIMORE MD ,,
093E12658,ARMED ROBBERY,25-May-09,CAPTURED,1324 N. POTOMAC ST,BALTIMORE,MD,1324 N. POTOMAC ST BALTIMORE MD ,,
093E12658,ARMED ROBBERY,25-May-09,CAPTURED,1207 N DECKER ST,BALTIMORE,MD,1207 N DECKER ST BALTIMORE MD ,,
093E12307,ARMED ROBBERY,25-May-09,CAPTURED,400 E. LAFAYETTE,BALTIMORE,MD,400 E. LAFAYETTE BALTIMORE MD ,,
095E12271,UNARMED ROBBERY,24-May-09,CAPTURED,4415 WASHINGTON BLVD APT 21,BALTIMORE,MD,4415 WASHINGTON BLVD APT 21 BALTIMORE MD ,,
096E11844,ARMED ROBBERY,23-May-09,CAPTURED,3100 WOODLAND AVE,BALTIMORE,MD,3100 WOODLAND AVE BALTIMORE MD ,,
095E10224,ARMED ROBBERY,20-May-09,CAPTURED,4206 PARK HGHTS AVE,BALTIMORE,MD,4206 PARK HGHTS AVE BALTIMORE MD ,,
094E09758,UNARMED ROBBERY,19-May-09,CAPTURED,3812 BONVIEW AVE,BALTIMORE,MD,3812 BONVIEW AVE BALTIMORE MD ,,
097E9011,ARMED ROBBERY,18-May-09,CAPTURED,1552 N. FULTON AVENUE,BALTIMORE,MD,1552 N. FULTON AVENUE BALTIMORE MD ,,
092E8242,OTHER,16-May-09,CAPTURED,3507 FIELDCREEK,BALTIMORE,MD,3507 FIELDCREEK BALTIMORE MD ,,
095E7810,ARMED ROBBERY,15-May-09,CAPTURED,1809 N. PULASKI,BALTIMORE,MD,1809 N. PULASKI BALTIMORE MD ,,
094E06510,ARMED ROBBERY,13-May-09,CAPTURED,1541 PENTRIDGE ROAD,BALTIMORE,MD,1541 PENTRIDGE ROAD BALTIMORE MD ,,
096E5086,ARMED ROBBERY,10-May-09,CAPTURED,1930 PENROSE AVENUE,BALTIMORE,MD,1930 PENROSE AVENUE BALTIMORE MD ,,
093E4567,AGGRAVATED ASSAULT,9-May-09,CAPTURED,2200 BAKER STREET,BALTIMORE,MD,2200 BAKER STREET BALTIMORE MD ,,
099E05437,ARMED ROBBERY,9-May-09,CAPTURED,2500 W. BALTIMORE ST,BALTIMORE,MD,2500 W. BALTIMORE ST BALTIMORE MD ,,
098E3818,HOMICIDE,8-May-09,CAPTURED,1327 E NORTH AVE,BALTIMORE,MD,1327 E NORTH AVE BALTIMORE MD ,,
096E02557,ARMED ROBBERY,6-May-09,CAPTURED,3032 OAKFORD,BALTIMORE,MD,3032 OAKFORD BALTIMORE MD ,,
098E02587,AGGRAVATED ASSAULT,6-May-09,CAPTURED,4400 EDMONSON AVE,BALTIMORE,MD,4400 EDMONSON AVE BALTIMORE MD ,,
099E02084,SEX OFFENSE,5-May-09,CAPTURED,400 FAWCETT,BALTIMORE,MD,400 FAWCETT BALTIMORE MD ,,
098D14639,ARMED ROBBERY,29-Apr-09,CAPTURED,300 N. PARRISH ST,BALTIMORE,MD,300 N. PARRISH ST BALTIMORE MD ,,
096D13817,ARMED ROBBERY,28-Apr-09,CAPTURED,1 HARNESS CT,BALTIMORE,MD,1 HARNESS CT BALTIMORE MD ,,
098D12998,ARMED ROBBERY,26-Apr-09,CAPTURED,3600 YENNAR LN,BALTIMORE,MD,3600 YENNAR LN BALTIMORE MD ,,
094D13520,HOMICIDE,21-Apr-09,CAPTURED,5601 LIEDEN AVE,BALTIMORE,MD,5601 LIEDEN AVE BALTIMORE MD ,,
097D10097,ARMED ROBBERY,21-Apr-09,CAPTURED,2500 W. PRATT ST,BALTIMORE,MD,2500 W. PRATT ST BALTIMORE MD ,,
097D9843,AGGRAVATED ASSAULT,20-Apr-09,CAPTURED,2400 KERMIT CT.,BALTIMORE,MD,2400 KERMIT CT. BALTIMORE MD ,,
091D9443,ARMED ROBBERY,19-Apr-09,CAPTURED,1500 PRESSTMAN ST,BALTIMORE,MD,1500 PRESSTMAN ST BALTIMORE MD ,,
094D07928,ARMED ROBBERY,16-Apr-09,CAPTURED,4500 NORTHWOOD,BALTIMORE,MD,4500 NORTHWOOD BALTIMORE MD ,,
09R7354,ARMED ROBBERY,15-Apr-09,CAPTURED,5513 GERLAND,BALTIMORE,MD,5513 GERLAND BALTIMORE MD ,,
091D05659,UNARMED ROBBERY,12-Apr-09,CAPTURED,1717 N. WOLFE ST,BALTIMORE,MD,1717 N. WOLFE ST BALTIMORE MD ,,
099D5248,ARMED ROBBERY,11-Apr-09,CAPTURED,724 VINE,BALTIMORE,MD,724 VINE BALTIMORE MD ,,
094D4221,UNARMED ROBBERY,9-Apr-09,CAPTURED,3349 BELAIR ROAD,BALTIMORE,MD,3349 BELAIR ROAD BALTIMORE MD ,,
094D03595,ARMED ROBBERY,7-Apr-09,CAPTURED,4100 HICKORY AVE,BALTIMORE,MD,4100 HICKORY AVE BALTIMORE MD ,,
096C3476,ARMED ROBBERY,7-Apr-09,CAPTURED,1618 THOMAS AVE,BALTIMORE,MD,1618 THOMAS AVE BALTIMORE MD ,,
096C3476,ARMED ROBBERY,7-Apr-09,CAPTURED,1300 N. LONGWOOD ST,BALTIMORE,MD,1300 N. LONGWOOD ST BALTIMORE MD ,,
093D02976,AGGRAVATED ASSAULT,6-Apr-09,CAPTURED,3 HOGARTH CIR,BALTIMORE,MD,3 HOGARTH CIR BALTIMORE MD ,,
091D02649,ARMED ROBBERY,6-Apr-09,CAPTURED,633 BRICE ST,BALTIMORE,MD,633 BRICE ST BALTIMORE MD ,,
098D2220,ARMED ROBBERY,5-Apr-09,CAPTURED,2902 POPLAR TERR.,BALTIMORE,MD,2902 POPLAR TERR. BALTIMORE MD ,,
092D02151,UNARMED ROBBERY,4-Apr-09,CAPTURED,5200 FRANKFORD AVENUE,BALTIMORE,MD,5200 FRANKFORD AVENUE BALTIMORE MD ,,
095D01323,AGGRAVATED ASSAULT,3-Apr-09,CAPTURED,538 W. PRESTON ST.,BALTIMORE,MD,538 W. PRESTON ST. BALTIMORE MD ,,
091D1279,UNARMED ROBBERY,3-Apr-09,CAPTURED,3409 TERESA COURT,BALTIMORE,MD,3409 TERESA COURT BALTIMORE MD ,,
092D11590,ARMED ROBBERY,3-Apr-09,CAPTURED,1817 SPRING AVENUE,BALTIMORE,MD,1817 SPRING AVENUE BALTIMORE MD ,,
094D01136,OTHER,2-Apr-09,CAPTURED,6901 Security Blvd,BALTIMORE,MD,6901 Security Blvd BALTIMORE MD ,,
091D0898,ARMED ROBBERY,2-Apr-09,CAPTURED,528 N. ROBINSON ST.,BALTIMORE,MD,528 N. ROBINSON ST. BALTIMORE MD ,,
099C14874,AGGRAVATED ASSAULT,31-Mar-09,CAPTURED,212 COLLINS AVE,BALTIMORE,MD,212 COLLINS AVE BALTIMORE MD ,,
091C14722,UNARMED ROBBERY,31-Mar-09,CAPTURED,9 S CULVER,BALTIMORE,MD,9 S CULVER BALTIMORE MD ,,
099C10717,ARMED ROBBERY,23-Mar-09,CAPTURED,4501 CURTIS AVE,BALTIMORE,MD,4501 CURTIS AVE BALTIMORE MD ,,
7C10456,AGGRAVATED ASSAULT,23-Mar-09,CAPTURED,1402E. LANVALE ST,BALTIMORE,MD,1402E. LANVALE ST BALTIMORE MD ,,
09C10090,ARMED ROBBERY,22-Mar-09,CAPTURED,438 FURROW ST.,BALTIMORE,MD,438 FURROW ST. BALTIMORE MD ,,
091C9598,UNARMED ROBBERY,21-Mar-09,CAPTURED,1108 LAURENS ST,BALTIMORE,MD,1108 LAURENS ST BALTIMORE MD ,,
095D9881,UNARMED ROBBERY,20-Mar-09,CAPTURED,2601 FRANCIS ST,BALTIMORE,MD,2601 FRANCIS ST BALTIMORE MD ,,
092C08899,AGGRAVATED ASSAULT,19-Mar-09,CAPTURED,1903 MONROE,BALTIMORE,MD,1903 MONROE BALTIMORE MD ,,
091C08878,UNARMED ROBBERY,19-Mar-09,CAPTURED,115 N. POPPELTON,BALTIMORE,MD,115 N. POPPELTON BALTIMORE MD ,,
095C6250,ARMED ROBBERY,14-Mar-09,CAPTURED,526 E. 23RD STREET,BALTIMORE,MD,526 E. 23RD STREET BALTIMORE MD ,,
098C04488,AGGRAVATED ASSAULT,11-Mar-09,CAPTURED,1211 LITTLE BROOK APT H,FREDERICK,MD,1211 LITTLE BROOK APT H FREDERICK MD ,,
092C03617,UNARMED ROBBERY,9-Mar-09,CAPTURED,200 N PATTERSON,BALTIMORE,MD,200 N PATTERSON BALTIMORE MD ,,
09-1C2633,HOMICIDE,7-Mar-09,CAPTURED,3903 LUMA ST,RANDALLSTOWN,MD,3903 LUMA ST RANDALLSTOWN MD ,,
094C00864,AGGRAVATED ASSAULT,3-Mar-09,CAPTURED,2624 LLEWELYN AVE,BALTIMORE,MD,2624 LLEWELYN AVE BALTIMORE MD ,,
094B12280,ARMED ROBBERY,27-Feb-09,CAPTURED,915 N. MONTFORD,BALTIMORE,MD,915 N. MONTFORD BALTIMORE MD ,,
098B10409,UNARMED ROBBERY,23-Feb-09,CAPTURED,1010 WALNUT AVE,BALTIMORE,MD,1010 WALNUT AVE BALTIMORE MD ,,
097B09589,AGGRAVATED ASSAULT,22-Feb-09,CAPTURED,403 POPLAR GROVE ST,BALTIMORE,MD,403 POPLAR GROVE ST BALTIMORE MD ,,
096B8657,ARMED ROBBERY,19-Feb-09,CAPTURED,1900 HAVENHILL AVE,BALTIMORE,MD,1900 HAVENHILL AVE BALTIMORE MD ,,
096B5942,AGGRAVATED ASSAULT,19-Feb-09,CAPTURED,3957 PENHURST,BALTIMORE,MD,3957 PENHURST BALTIMORE MD ,,
092B08055,UNARMED ROBBERY,18-Feb-09,CAPTURED,22609 2429 ANNOR CT,BALTIMORE,MD,22609 2429 ANNOR CT BALTIMORE MD ,,
092B08055,ARMED ROBBERY,18-Feb-09,CAPTURED,2429 ANNOR COURT,BALTIMORE,MD,2429 ANNOR COURT BALTIMORE MD ,,
099B07228,HOMICIDE,16-Feb-09,CAPTURED,715 BUXTON ST,MARTINSBURG,WV,715 BUXTON ST MARTINSBURG WV ,,
096B1678,ARMED ROBBERY,4-Feb-09,CAPTURED,3927 CLARKS LANE APT A,BALTIMORE,MD,3927 CLARKS LANE APT A BALTIMORE MD ,,
098A10883,UNARMED ROBBERY,26-Jan-09,CAPTURED,409 THORNFIELD ROAD,BALTIMORE,MD,409 THORNFIELD ROAD BALTIMORE MD ,,
099A10374,AGGRAVATED ASSAULT,24-Jan-09,CAPTURED,2707 FISK AVE.,BALTIMORE,MD,2707 FISK AVE. BALTIMORE MD ,,
